user_id,date,device,gender
392191,4/3/2015,Mobile,Male
298116,1/9/2015,Desktop,Female
345617,1/3/2015,Mobile,Male
763258,2/23/2015,Mobile,Female
582730,4/24/2015,Mobile,Male
79708,3/25/2015,Desktop,Female
545336,1/27/2015,Mobile,Female
781904,2/6/2015,Desktop,Male
656009,3/15/2015,Desktop,Female
963230,4/10/2015,Mobile,Female
866717,3/8/2015,Desktop,Male
596096,3/1/2015,Desktop,Female
259141,2/25/2015,Desktop,Female
725401,3/8/2015,Mobile,Male
513300,1/6/2015,Desktop,Male
171708,2/28/2015,Desktop,Male
80488,3/15/2015,Desktop,Female
227291,3/8/2015,Desktop,Male
764591,3/24/2015,Mobile,Male
83899,2/20/2015,Mobile,Male
629248,3/1/2015,Desktop,Male
101854,1/13/2015,Desktop,Female
180761,2/15/2015,Mobile,Male
550316,3/17/2015,Desktop,Female
595766,2/24/2015,Desktop,Female
497649,3/30/2015,Mobile,Male
127591,1/13/2015,Mobile,Female
642209,2/2/2015,Mobile,Male
912921,4/15/2015,Desktop,Male
853459,3/17/2015,Desktop,Male
700930,3/12/2015,Desktop,Male
267323,4/30/2015,Desktop,Female
582763,2/25/2015,Desktop,Male
827986,2/3/2015,Desktop,Male
99104,2/19/2015,Desktop,Male
359888,2/24/2015,Desktop,Female
998946,1/2/2015,Desktop,Male
260309,3/7/2015,Mobile,Male
951593,3/28/2015,Desktop,Male
242839,3/11/2015,Desktop,Female
816765,1/18/2015,Desktop,Female
829419,1/3/2015,Desktop,Male
400929,2/7/2015,Desktop,Male
478802,3/12/2015,Desktop,Female
931834,3/1/2015,Mobile,Male
945944,4/7/2015,Mobile,Female
266439,3/12/2015,Mobile,Female
534308,1/28/2015,Mobile,Male
223321,3/16/2015,Mobile,Male
270574,2/10/2015,Mobile,Male
488196,1/19/2015,Desktop,Female
321380,1/23/2015,Desktop,Female
938596,3/25/2015,Desktop,Male
851338,3/14/2015,Desktop,Male
271421,2/18/2015,Mobile,Female
442250,1/30/2015,Desktop,Female
601546,3/21/2015,Desktop,Male
750152,1/13/2015,Desktop,Male
151458,2/18/2015,Desktop,Male
498772,4/11/2015,Desktop,Male
308345,1/22/2015,Desktop,Female
695829,3/22/2015,Desktop,Female
213965,2/23/2015,Mobile,Female
285683,2/9/2015,Desktop,Male
675,2/17/2015,Mobile,Male
189513,4/23/2015,Desktop,Male
52074,1/9/2015,Desktop,Female
415241,2/4/2015,Desktop,Female
696577,4/8/2015,Desktop,Male
567557,4/14/2015,Desktop,Female
93848,2/12/2015,Mobile,Female
50956,3/13/2015,Mobile,Male
777726,2/17/2015,Desktop,Male
876091,2/15/2015,Desktop,Female
227973,3/25/2015,Desktop,Male
502607,2/13/2015,Mobile,Female
321034,1/31/2015,Desktop,Female
22204,1/6/2015,Desktop,Female
78925,1/31/2015,Desktop,Male
153647,2/3/2015,Desktop,Male
6348,4/7/2015,Desktop,Female
74269,4/9/2015,Mobile,Female
269770,1/11/2015,Mobile,Female
944818,4/23/2015,Mobile,Female
940411,3/24/2015,Mobile,Male
899520,1/22/2015,Desktop,Female
206547,1/16/2015,Mobile,Male
283707,1/29/2015,Desktop,Male
385056,2/19/2015,Desktop,Male
843526,2/24/2015,Mobile,Female
459571,3/11/2015,Desktop,Female
588430,4/1/2015,Desktop,Female
384088,3/10/2015,Mobile,Male
689559,1/19/2015,Desktop,Female
463476,2/21/2015,Desktop,Male
570324,2/3/2015,Desktop,Female
223171,4/13/2015,Mobile,Female
368122,1/11/2015,Desktop,Male
248474,3/1/2015,Mobile,Male
879488,2/20/2015,Desktop,Female
803764,4/7/2015,Desktop,Female
560465,3/4/2015,Desktop,Male
55304,4/6/2015,Mobile,Male
779196,3/25/2015,Desktop,Male
396291,2/21/2015,Desktop,Male
538953,2/8/2015,Desktop,Male
883319,3/6/2015,Desktop,Male
69492,1/25/2015,Mobile,Male
114318,2/4/2015,Mobile,Male
552959,3/21/2015,Desktop,Female
691972,4/26/2015,Mobile,Male
602617,1/29/2015,Desktop,Female
809570,4/19/2015,Desktop,Male
474247,2/18/2015,Desktop,Male
611844,4/24/2015,Desktop,Female
347257,2/18/2015,Desktop,Male
719284,4/2/2015,Desktop,Female
681875,3/23/2015,Desktop,Male
118361,4/24/2015,Mobile,Male
373620,2/2/2015,Desktop,Male
827395,1/15/2015,Desktop,Male
207275,2/16/2015,Desktop,Male
659129,2/27/2015,Desktop,Male
152637,2/23/2015,Desktop,Male
658777,1/22/2015,Desktop,Female
84196,4/1/2015,Mobile,Male
139991,1/29/2015,Desktop,Male
499017,3/18/2015,Desktop,Male
392246,1/9/2015,Desktop,Female
404084,2/22/2015,Desktop,Male
474923,1/10/2015,Desktop,Male
52894,3/20/2015,Desktop,Female
783246,2/9/2015,Desktop,Male
824937,2/16/2015,Desktop,Male
97383,4/30/2015,Mobile,Male
737642,4/30/2015,Mobile,Male
946919,1/14/2015,Desktop,Male
662882,2/24/2015,Desktop,Female
398529,3/4/2015,Desktop,Male
86751,2/26/2015,Desktop,Female
197988,1/7/2015,Desktop,Female
5069,2/22/2015,Desktop,Female
885468,3/2/2015,Desktop,Female
935435,1/29/2015,Mobile,Male
593546,1/11/2015,Mobile,Male
726473,1/18/2015,Desktop,Female
565433,2/15/2015,Mobile,Female
911250,3/30/2015,Desktop,Male
38580,3/6/2015,Desktop,Male
377959,2/6/2015,Desktop,Female
419553,3/15/2015,Mobile,Female
612029,1/22/2015,Desktop,Female
833450,4/8/2015,Desktop,Female
755473,4/23/2015,Desktop,Male
761130,4/8/2015,Desktop,Male
338191,3/17/2015,Desktop,Male
382265,3/6/2015,Desktop,Male
729909,4/2/2015,Desktop,Female
54419,3/25/2015,Desktop,Male
139220,3/4/2015,Desktop,Male
537054,4/17/2015,Mobile,Male
603872,1/25/2015,Desktop,Female
427053,2/7/2015,Mobile,Male
314552,2/3/2015,Desktop,Female
986076,2/22/2015,Mobile,Female
697303,3/1/2015,Desktop,Female
98175,4/14/2015,Desktop,Female
798266,1/2/2015,Desktop,Male
727087,3/22/2015,Desktop,Male
329991,2/20/2015,Mobile,Male
216795,1/29/2015,Desktop,Male
593273,1/24/2015,Mobile,Male
612133,4/25/2015,Desktop,Female
960129,1/20/2015,Desktop,Male
64073,1/18/2015,Desktop,Female
458374,2/5/2015,Desktop,Male
400190,1/2/2015,Desktop,Female
549763,2/18/2015,Mobile,Female
318904,4/23/2015,Desktop,Male
475981,3/28/2015,Desktop,Female
446839,1/19/2015,Desktop,Male
441565,1/11/2015,Desktop,Female
252934,3/5/2015,Desktop,Male
316795,2/26/2015,Mobile,Female
367000,3/20/2015,Desktop,Male
127751,1/20/2015,Mobile,Male
410379,4/10/2015,Desktop,Female
363548,4/8/2015,Desktop,Female
80157,4/21/2015,Desktop,Male
77932,1/9/2015,Desktop,Female
70745,2/6/2015,Desktop,Male
252951,1/25/2015,Mobile,Female
526266,3/26/2015,Desktop,Female
101494,3/2/2015,Mobile,Male
417543,1/11/2015,Mobile,Male
193177,2/18/2015,Mobile,Male
885438,1/11/2015,Desktop,Female
530304,4/23/2015,Desktop,Male
602352,4/4/2015,Desktop,Male
937137,2/21/2015,Desktop,Male
466191,2/22/2015,Desktop,Male
102928,2/14/2015,Desktop,Male
182172,1/20/2015,Desktop,Male
232073,4/30/2015,Desktop,Female
287940,3/24/2015,Desktop,Male
317377,3/15/2015,Desktop,Female
534622,4/3/2015,Desktop,Male
657886,3/26/2015,Desktop,Male
539535,1/5/2015,Desktop,Male
680298,4/13/2015,Desktop,Female
683506,4/18/2015,Desktop,Male
498904,1/15/2015,Desktop,Male
208521,3/4/2015,Desktop,Female
128423,2/25/2015,Desktop,Male
738977,1/12/2015,Desktop,Male
625441,1/5/2015,Desktop,Female
226324,3/16/2015,Desktop,Female
493748,4/25/2015,Mobile,Female
397478,1/26/2015,Desktop,Male
537134,1/19/2015,Mobile,Female
781851,2/8/2015,Desktop,Female
896606,1/17/2015,Desktop,Male
788896,1/29/2015,Desktop,Male
156854,2/21/2015,Desktop,Male
359516,3/28/2015,Mobile,Male
800360,1/29/2015,Desktop,Female
145286,2/4/2015,Desktop,Male
503881,2/5/2015,Desktop,Female
337677,1/23/2015,Desktop,Male
945376,3/3/2015,Desktop,Female
578985,3/20/2015,Desktop,Female
404173,3/26/2015,Desktop,Male
925584,3/31/2015,Desktop,Male
244206,4/1/2015,Mobile,Male
188061,3/28/2015,Mobile,Female
992675,2/12/2015,Desktop,Female
498774,2/3/2015,Desktop,Male
741357,1/25/2015,Desktop,Male
128687,4/2/2015,Desktop,Male
420550,2/2/2015,Desktop,Female
520005,3/18/2015,Mobile,Female
510301,2/27/2015,Desktop,Male
370770,1/28/2015,Desktop,Male
216410,3/10/2015,Desktop,Male
392882,3/17/2015,Mobile,Female
617115,4/27/2015,Mobile,Female
346018,3/30/2015,Desktop,Female
510125,1/24/2015,Desktop,Male
452502,4/28/2015,Desktop,Female
63351,2/26/2015,Mobile,Male
241121,1/2/2015,Desktop,Male
470496,3/1/2015,Mobile,Female
291332,4/18/2015,Mobile,Male
526330,1/31/2015,Mobile,Female
811822,1/16/2015,Desktop,Female
979797,1/21/2015,Mobile,Male
84862,4/30/2015,Desktop,Male
581900,2/28/2015,Mobile,Female
773253,3/19/2015,Desktop,Female
180108,4/19/2015,Desktop,Female
797577,4/11/2015,Desktop,Female
811378,2/20/2015,Desktop,Male
837488,4/17/2015,Desktop,Female
691923,3/28/2015,Mobile,Male
769686,3/13/2015,Mobile,Male
167433,3/25/2015,Desktop,Female
203787,4/15/2015,Desktop,Female
25928,1/29/2015,Desktop,Female
820434,2/13/2015,Desktop,Female
26470,4/8/2015,Mobile,Male
468659,1/29/2015,Mobile,Female
433454,4/1/2015,Desktop,Male
463066,4/24/2015,Desktop,Male
113872,4/28/2015,Mobile,Male
125599,4/1/2015,Desktop,Male
251406,3/25/2015,Desktop,Female
104164,2/3/2015,Desktop,Female
499324,3/13/2015,Desktop,Male
458699,3/29/2015,Desktop,Female
76210,1/25/2015,Desktop,Female
881974,3/10/2015,Mobile,Female
174659,2/23/2015,Mobile,Male
206829,1/25/2015,Mobile,Female
868043,3/25/2015,Mobile,Female
591030,4/4/2015,Desktop,Female
474530,3/12/2015,Mobile,Female
203947,3/2/2015,Desktop,Female
18974,2/15/2015,Desktop,Female
949917,4/18/2015,Mobile,Male
528909,2/7/2015,Desktop,Female
219736,1/14/2015,Desktop,Male
363942,4/19/2015,Mobile,Male
891867,4/10/2015,Desktop,Male
650066,4/4/2015,Desktop,Female
322974,3/6/2015,Desktop,Male
432946,1/5/2015,Desktop,Female
264891,4/18/2015,Desktop,Male
731356,3/3/2015,Desktop,Male
176918,4/15/2015,Mobile,Female
809461,1/11/2015,Mobile,Female
561771,4/1/2015,Mobile,Female
45524,3/1/2015,Desktop,Male
65678,1/19/2015,Mobile,Male
966748,3/24/2015,Desktop,Female
342192,2/13/2015,Desktop,Female
512747,3/9/2015,Desktop,Male
670587,1/24/2015,Desktop,Male
955738,4/26/2015,Desktop,Female
313859,3/7/2015,Desktop,Male
536162,1/24/2015,Mobile,Male
774278,3/23/2015,Mobile,Male
442362,4/20/2015,Desktop,Male
886699,4/15/2015,Mobile,Male
414802,2/21/2015,Mobile,Male
185281,2/11/2015,Desktop,Female
646207,4/17/2015,Desktop,Female
589751,4/10/2015,Mobile,Female
444715,3/1/2015,Desktop,Male
718199,1/31/2015,Desktop,Female
740980,4/24/2015,Desktop,Female
884047,4/10/2015,Mobile,Female
964616,4/16/2015,Desktop,Female
368224,2/1/2015,Mobile,Male
414645,2/7/2015,Mobile,Male
351370,1/23/2015,Desktop,Male
573085,4/15/2015,Desktop,Female
757379,4/22/2015,Desktop,Female
437539,3/28/2015,Mobile,Female
15818,2/11/2015,Mobile,Female
26675,1/14/2015,Mobile,Female
304802,3/11/2015,Desktop,Female
994450,3/7/2015,Desktop,Male
788192,2/13/2015,Mobile,Female
204498,3/19/2015,Mobile,Male
62224,3/7/2015,Mobile,Male
107185,1/22/2015,Desktop,Female
411249,3/28/2015,Mobile,Female
492366,1/6/2015,Mobile,Female
918280,1/30/2015,Mobile,Male
803591,1/15/2015,Mobile,Female
299731,3/12/2015,Desktop,Female
41137,3/8/2015,Mobile,Female
292673,2/22/2015,Desktop,Female
94794,1/19/2015,Mobile,Female
307962,3/8/2015,Desktop,Male
842073,2/10/2015,Desktop,Female
586228,3/28/2015,Mobile,Male
362182,2/2/2015,Desktop,Male
890094,2/19/2015,Mobile,Male
690026,3/8/2015,Desktop,Male
551319,4/28/2015,Mobile,Male
752548,4/3/2015,Desktop,Female
837951,4/4/2015,Mobile,Male
202460,1/14/2015,Mobile,Male
85057,1/14/2015,Desktop,Female
842578,4/29/2015,Desktop,Male
177115,2/17/2015,Desktop,Male
607116,1/13/2015,Mobile,Female
771559,2/23/2015,Desktop,Male
738230,2/1/2015,Mobile,Female
11887,3/29/2015,Mobile,Female
129831,1/13/2015,Desktop,Female
504727,2/25/2015,Mobile,Female
870361,3/30/2015,Desktop,Female
581906,1/12/2015,Desktop,Female
401393,2/20/2015,Desktop,Female
186030,3/10/2015,Desktop,Female
274082,3/28/2015,Mobile,Female
140770,3/26/2015,Desktop,Male
120155,4/10/2015,Mobile,Male
582705,3/16/2015,Mobile,Male
844529,4/20/2015,Desktop,Male
472379,2/9/2015,Mobile,Female
417290,3/9/2015,Mobile,Female
777937,4/27/2015,Desktop,Male
212404,4/15/2015,Desktop,Male
453133,4/3/2015,Desktop,Female
966877,4/27/2015,Desktop,Female
157578,4/7/2015,Desktop,Female
188649,4/13/2015,Desktop,Male
868815,1/19/2015,Desktop,Male
393386,4/11/2015,Mobile,Male
987257,2/11/2015,Desktop,Female
701914,3/7/2015,Desktop,Female
613314,2/3/2015,Mobile,Female
534072,4/1/2015,Desktop,Female
413969,1/6/2015,Mobile,Female
847575,2/9/2015,Desktop,Female
434484,3/30/2015,Desktop,Female
755514,2/27/2015,Desktop,Female
958636,3/30/2015,Desktop,Female
729350,4/21/2015,Desktop,Female
800306,1/3/2015,Desktop,Male
558313,1/26/2015,Desktop,Male
291196,3/29/2015,Mobile,Female
378933,4/14/2015,Desktop,Male
856116,4/30/2015,Desktop,Female
975748,3/9/2015,Mobile,Female
862596,4/9/2015,Desktop,Male
437860,3/7/2015,Desktop,Female
540904,3/5/2015,Desktop,Female
289424,4/30/2015,Mobile,Male
211874,2/6/2015,Desktop,Female
468706,2/18/2015,Mobile,Female
8806,2/14/2015,Mobile,Female
580715,4/30/2015,Desktop,Female
928072,3/3/2015,Mobile,Male
284759,2/23/2015,Desktop,Female
631323,2/5/2015,Desktop,Female
584799,1/12/2015,Desktop,Female
518008,4/19/2015,Mobile,Female
928402,2/25/2015,Mobile,Male
177213,4/29/2015,Mobile,Male
468734,2/2/2015,Mobile,Male
273881,4/20/2015,Mobile,Female
930979,4/4/2015,Mobile,Male
258938,1/8/2015,Desktop,Female
14631,4/26/2015,Desktop,Female
504247,4/6/2015,Desktop,Male
757080,1/29/2015,Desktop,Male
113197,4/28/2015,Desktop,Male
978421,1/24/2015,Desktop,Male
364426,2/20/2015,Desktop,Female
513807,4/27/2015,Desktop,Male
550038,3/12/2015,Desktop,Female
202392,2/9/2015,Desktop,Male
257057,1/21/2015,Desktop,Female
254086,3/23/2015,Mobile,Female
209731,4/6/2015,Mobile,Male
273788,3/30/2015,Mobile,Female
477326,2/28/2015,Desktop,Female
528756,4/26/2015,Desktop,Male
342643,4/14/2015,Mobile,Female
650654,2/7/2015,Mobile,Male
784048,3/14/2015,Mobile,Male
728617,2/14/2015,Mobile,Male
729795,1/6/2015,Desktop,Male
406574,2/25/2015,Desktop,Male
803822,1/8/2015,Desktop,Male
940769,2/19/2015,Desktop,Female
177590,2/2/2015,Desktop,Female
149705,2/6/2015,Desktop,Male
397054,3/16/2015,Mobile,Female
214136,3/9/2015,Desktop,Male
192986,1/31/2015,Mobile,Female
462570,2/25/2015,Desktop,Female
807080,1/15/2015,Desktop,Female
435926,3/12/2015,Desktop,Male
850748,2/9/2015,Desktop,Female
243412,4/15/2015,Desktop,Male
463122,2/16/2015,Desktop,Male
755447,2/6/2015,Desktop,Female
481292,4/17/2015,Desktop,Male
964952,1/28/2015,Desktop,Female
569218,3/3/2015,Desktop,Male
137850,1/8/2015,Mobile,Male
81504,4/26/2015,Desktop,Male
20641,4/9/2015,Mobile,Male
555876,2/21/2015,Desktop,Female
458947,3/14/2015,Mobile,Female
275177,4/14/2015,Desktop,Male
928598,3/12/2015,Mobile,Male
697132,1/7/2015,Desktop,Female
667317,3/5/2015,Desktop,Male
155226,4/4/2015,Desktop,Female
620208,3/12/2015,Mobile,Female
555627,4/4/2015,Mobile,Female
622328,1/22/2015,Desktop,Female
980343,1/4/2015,Desktop,Male
107535,2/13/2015,Desktop,Female
276218,1/11/2015,Mobile,Male
812968,1/11/2015,Desktop,Male
822776,4/9/2015,Desktop,Male
451656,1/9/2015,Desktop,Male
371465,4/10/2015,Desktop,Male
963435,1/28/2015,Mobile,Male
114755,3/11/2015,Mobile,Male
84940,2/9/2015,Mobile,Female
980646,2/7/2015,Desktop,Male
973263,3/15/2015,Mobile,Male
224001,1/20/2015,Mobile,Male
620516,3/27/2015,Desktop,Female
63717,1/14/2015,Desktop,Male
54412,1/24/2015,Desktop,Female
284068,1/16/2015,Desktop,Male
593805,4/4/2015,Desktop,Male
180698,1/30/2015,Desktop,Male
237930,4/17/2015,Desktop,Male
63796,4/26/2015,Desktop,Male
689454,3/25/2015,Mobile,Male
72626,3/12/2015,Desktop,Male
272177,1/22/2015,Desktop,Male
568079,3/20/2015,Mobile,Female
691736,1/30/2015,Desktop,Female
380421,3/27/2015,Mobile,Female
278590,3/4/2015,Desktop,Female
890252,1/30/2015,Mobile,Male
737000,4/28/2015,Desktop,Female
85381,1/8/2015,Mobile,Male
770093,2/25/2015,Desktop,Female
716939,3/28/2015,Mobile,Male
963891,2/18/2015,Desktop,Female
770552,1/11/2015,Desktop,Male
473800,1/5/2015,Desktop,Female
44330,4/11/2015,Desktop,Male
485322,1/23/2015,Desktop,Female
14130,2/8/2015,Mobile,Female
576890,2/27/2015,Mobile,Male
884366,2/4/2015,Desktop,Male
7690,1/22/2015,Desktop,Male
588508,4/13/2015,Desktop,Male
6705,4/5/2015,Mobile,Female
669794,4/26/2015,Mobile,Female
633378,2/17/2015,Mobile,Male
122143,4/1/2015,Desktop,Female
337260,4/20/2015,Mobile,Male
254424,2/19/2015,Desktop,Male
316188,1/30/2015,Desktop,Female
129923,4/25/2015,Desktop,Male
168186,4/10/2015,Desktop,Female
942133,4/20/2015,Desktop,Male
131400,2/17/2015,Desktop,Male
880560,4/2/2015,Desktop,Female
665817,1/30/2015,Desktop,Male
284225,1/7/2015,Mobile,Female
20486,1/28/2015,Desktop,Female
461558,3/21/2015,Desktop,Female
531375,3/25/2015,Mobile,Female
831872,4/15/2015,Desktop,Female
139460,1/25/2015,Desktop,Female
356986,2/27/2015,Desktop,Female
451104,4/18/2015,Desktop,Female
150406,2/12/2015,Desktop,Male
688357,2/12/2015,Mobile,Female
471927,2/28/2015,Desktop,Female
796539,3/17/2015,Desktop,Male
442194,2/23/2015,Desktop,Female
537330,1/1/2015,Desktop,Male
154285,2/19/2015,Desktop,Male
531995,4/20/2015,Desktop,Male
453690,3/17/2015,Desktop,Male
406032,4/14/2015,Desktop,Male
428414,1/28/2015,Mobile,Female
513210,4/16/2015,Mobile,Female
727644,1/16/2015,Desktop,Male
612624,4/29/2015,Desktop,Female
440298,4/2/2015,Desktop,Male
678643,1/12/2015,Desktop,Female
443851,4/8/2015,Desktop,Male
207381,1/7/2015,Mobile,Male
595656,1/28/2015,Mobile,Female
95431,2/1/2015,Desktop,Female
645668,2/27/2015,Mobile,Male
12265,4/25/2015,Desktop,Female
485600,2/13/2015,Mobile,Male
573232,1/24/2015,Mobile,Female
403413,3/10/2015,Desktop,Male
734758,1/10/2015,Mobile,Female
473856,2/7/2015,Desktop,Male
759921,2/27/2015,Mobile,Male
541532,2/25/2015,Desktop,Female
111455,3/16/2015,Desktop,Male
268083,4/26/2015,Desktop,Female
682548,2/5/2015,Desktop,Female
525635,1/28/2015,Mobile,Female
848574,4/4/2015,Desktop,Male
650659,1/26/2015,Mobile,Female
55118,3/16/2015,Desktop,Female
783272,1/25/2015,Desktop,Male
325785,3/19/2015,Desktop,Male
834611,4/21/2015,Mobile,Male
635354,3/21/2015,Desktop,Male
436365,4/21/2015,Desktop,Female
357828,2/11/2015,Mobile,Female
674854,2/14/2015,Desktop,Male
824990,1/27/2015,Mobile,Female
165138,2/24/2015,Desktop,Female
358132,4/20/2015,Desktop,Male
330484,4/4/2015,Mobile,Female
87437,1/1/2015,Desktop,Female
82036,3/30/2015,Desktop,Female
649067,2/4/2015,Mobile,Male
156423,3/6/2015,Desktop,Male
131156,4/16/2015,Desktop,Male
574605,3/23/2015,Desktop,Male
768442,3/22/2015,Desktop,Male
953819,4/27/2015,Desktop,Male
889460,2/23/2015,Mobile,Female
559957,1/19/2015,Desktop,Male
15581,4/18/2015,Desktop,Female
745997,1/17/2015,Desktop,Female
217591,1/5/2015,Desktop,Female
612844,3/6/2015,Desktop,Female
421652,3/31/2015,Desktop,Male
604354,1/6/2015,Desktop,Male
533941,2/23/2015,Mobile,Female
474426,1/17/2015,Desktop,Female
667245,4/17/2015,Desktop,Male
243994,1/14/2015,Desktop,Female
149274,2/4/2015,Desktop,Male
859179,3/7/2015,Desktop,Female
22380,4/23/2015,Desktop,Male
540045,4/21/2015,Desktop,Male
676445,3/9/2015,Desktop,Female
89074,1/8/2015,Desktop,Female
789170,2/28/2015,Mobile,Female
669468,2/6/2015,Desktop,Male
183895,1/11/2015,Mobile,Female
296393,3/17/2015,Desktop,Male
835417,2/19/2015,Desktop,Male
714182,3/31/2015,Desktop,Female
104360,4/5/2015,Desktop,Female
364674,2/10/2015,Desktop,Female
841763,3/2/2015,Desktop,Female
684588,3/24/2015,Desktop,Male
949761,2/23/2015,Desktop,Male
979941,2/2/2015,Mobile,Female
679619,3/9/2015,Desktop,Male
414045,1/30/2015,Mobile,Male
650018,2/5/2015,Mobile,Female
581760,1/19/2015,Desktop,Male
890378,4/22/2015,Mobile,Male
870935,2/19/2015,Desktop,Female
112199,1/23/2015,Desktop,Male
821873,2/24/2015,Desktop,Male
762996,1/27/2015,Desktop,Female
987498,4/16/2015,Desktop,Female
641899,4/25/2015,Desktop,Male
293933,4/5/2015,Desktop,Female
677162,1/19/2015,Desktop,Male
160762,4/2/2015,Desktop,Male
739909,2/5/2015,Desktop,Male
943221,4/18/2015,Desktop,Male
818335,2/25/2015,Mobile,Female
178969,1/12/2015,Desktop,Female
651174,4/1/2015,Desktop,Male
970666,3/5/2015,Desktop,Male
766101,1/31/2015,Mobile,Female
605313,2/26/2015,Desktop,Female
708643,1/17/2015,Desktop,Female
104879,3/24/2015,Desktop,Male
859278,3/17/2015,Desktop,Female
139723,4/24/2015,Mobile,Male
807556,3/31/2015,Desktop,Male
630159,2/18/2015,Desktop,Male
126777,4/25/2015,Desktop,Female
25729,4/16/2015,Desktop,Male
155921,3/2/2015,Desktop,Male
432341,4/19/2015,Mobile,Female
47595,1/23/2015,Desktop,Female
188268,3/5/2015,Desktop,Male
341331,2/10/2015,Mobile,Female
946234,1/12/2015,Desktop,Female
742593,2/17/2015,Mobile,Female
877557,1/19/2015,Desktop,Male
972512,2/12/2015,Desktop,Female
716429,1/28/2015,Mobile,Male
225502,4/26/2015,Mobile,Female
829922,3/5/2015,Mobile,Male
47743,1/2/2015,Desktop,Male
53334,1/28/2015,Desktop,Male
213626,4/30/2015,Mobile,Male
246621,1/22/2015,Mobile,Male
198633,3/29/2015,Desktop,Female
502004,3/30/2015,Desktop,Male
755996,4/8/2015,Desktop,Female
53569,4/25/2015,Mobile,Male
32567,3/2/2015,Desktop,Female
814088,4/9/2015,Desktop,Male
704626,2/24/2015,Desktop,Male
426403,4/6/2015,Desktop,Female
267600,1/8/2015,Desktop,Female
847532,3/16/2015,Desktop,Female
33680,4/29/2015,Desktop,Female
513184,4/11/2015,Mobile,Female
835821,1/31/2015,Mobile,Male
898821,1/26/2015,Desktop,Female
95389,4/11/2015,Desktop,Male
32302,4/13/2015,Mobile,Male
783596,3/22/2015,Desktop,Male
965413,3/11/2015,Desktop,Male
736663,3/22/2015,Desktop,Male
399286,2/10/2015,Desktop,Female
382898,1/10/2015,Desktop,Female
858371,2/19/2015,Mobile,Male
694433,1/6/2015,Desktop,Male
599418,3/5/2015,Desktop,Male
18899,2/9/2015,Mobile,Female
355913,1/1/2015,Desktop,Female
953770,3/13/2015,Desktop,Male
190882,3/12/2015,Desktop,Female
47582,2/8/2015,Desktop,Female
438602,3/2/2015,Desktop,Female
115454,1/18/2015,Desktop,Female
450014,3/15/2015,Mobile,Female
241525,4/5/2015,Desktop,Male
649226,2/17/2015,Mobile,Female
894258,3/27/2015,Desktop,Female
334952,2/17/2015,Desktop,Female
73423,1/5/2015,Mobile,Male
710348,2/7/2015,Desktop,Male
310020,3/20/2015,Desktop,Male
414843,4/28/2015,Mobile,Male
421953,1/25/2015,Mobile,Female
225750,3/17/2015,Desktop,Male
16994,2/25/2015,Desktop,Male
202618,4/30/2015,Mobile,Female
273771,3/22/2015,Desktop,Male
344909,4/17/2015,Desktop,Female
425928,1/17/2015,Desktop,Female
51557,1/27/2015,Mobile,Female
229963,3/28/2015,Mobile,Male
687646,2/7/2015,Mobile,Female
716922,2/27/2015,Desktop,Male
278722,4/29/2015,Desktop,Male
834018,1/31/2015,Desktop,Female
854322,4/15/2015,Desktop,Female
107793,3/30/2015,Mobile,Male
274485,2/4/2015,Desktop,Female
598410,2/19/2015,Desktop,Male
340645,4/8/2015,Desktop,Female
141387,3/16/2015,Desktop,Female
556037,3/26/2015,Mobile,Male
564358,2/26/2015,Desktop,Male
365290,4/14/2015,Desktop,Male
732863,1/26/2015,Desktop,Female
199044,4/6/2015,Mobile,Female
162599,4/23/2015,Mobile,Female
202235,2/25/2015,Mobile,Female
289835,2/28/2015,Desktop,Male
149490,1/22/2015,Mobile,Male
622231,4/27/2015,Mobile,Female
584074,1/24/2015,Desktop,Male
547916,2/11/2015,Mobile,Male
849460,2/9/2015,Desktop,Female
970853,3/15/2015,Mobile,Female
477989,1/29/2015,Desktop,Female
738293,1/27/2015,Mobile,Male
292675,4/26/2015,Mobile,Male
581280,4/9/2015,Mobile,Male
36052,2/2/2015,Mobile,Male
581605,4/2/2015,Desktop,Male
658039,1/1/2015,Desktop,Female
338030,4/10/2015,Desktop,Female
721672,3/27/2015,Desktop,Female
413131,3/24/2015,Desktop,Female
872726,1/27/2015,Desktop,Male
255752,4/28/2015,Mobile,Male
144835,4/19/2015,Desktop,Female
833487,3/5/2015,Desktop,Male
218145,2/20/2015,Desktop,Male
565038,3/28/2015,Desktop,Female
877919,1/22/2015,Desktop,Female
534990,2/2/2015,Desktop,Female
857636,3/17/2015,Desktop,Male
245849,1/17/2015,Desktop,Male
974420,2/13/2015,Desktop,Female
633461,4/15/2015,Mobile,Male
595823,1/16/2015,Desktop,Female
274143,1/22/2015,Desktop,Female
925468,1/20/2015,Mobile,Male
286261,1/20/2015,Desktop,Male
615267,1/14/2015,Desktop,Male
644891,4/9/2015,Desktop,Female
288709,2/4/2015,Mobile,Female
702673,2/8/2015,Mobile,Male
214884,1/28/2015,Mobile,Female
559959,2/1/2015,Mobile,Female
261903,3/16/2015,Desktop,Male
875305,3/20/2015,Mobile,Male
878813,4/3/2015,Desktop,Male
24374,1/12/2015,Desktop,Male
762019,3/3/2015,Desktop,Male
989235,3/1/2015,Desktop,Female
942031,2/11/2015,Mobile,Male
542890,3/25/2015,Mobile,Female
958505,1/11/2015,Desktop,Male
